HV1,IC1,IC5,CARDPROM,NUMPRM12,NGIFTALL,TIMELAG,year,GENDER,HOMEOWNR,DOMAIN_letters,RFA_frequency,RFA_monetary,AVGGIFT
1810,760,24407,25,10,23,7.0,48.0,F,H,S,1,F,5.173913044
1440,390,18872,11,10,3,12.0,53.0,F,other,T,1,F,11.66666667
1842,555,27925,31,35,13,16.0,13.0,other,H,C,1,F,10.46153846
712,366,13747,5,8,1,8.117885715,61.0,F,H,S,1,F,20.0
520,264,9682,22,11,7,10.0,37.5707995,M,other,R,1,F,12.85714286
1167,399,16199,18,14,16,8.0,57.0,F,U,U,4,E,7.6875
483,303,11849,13,13,5,15.0,37.5707995,M,H,R,3,F,12.2
770,234,9905,12,12,6,2.0,35.0,M,H,R,3,F,11.0
722,392,13591,22,13,10,8.0,49.0,M,H,S,2,F,9.9
944,391,14941,28,13,27,3.0,64.0,F,H,R,4,D,5.0
814,425,30037,6,10,1,8.117885715,50.0,M,H,U,1,F,20.0
609,241,10952,34,14,39,0.0,36.0,M,H,R,3,E,10.33333333
2270,505,23351,8,35,3,2.0,22.0,M,H,S,1,G,28.33333333
1225,490,17343,9,11,2,5.0,44.0,M,H,T,1,F,12.5
873,403,12445,5,8,1,8.117885715,59.0,F,H,S,1,F,20.0
672,347,13209,17,13,10,3.0,26.0,F,U,R,4,E,4.9
379,236,9468,5,12,2,1.0,46.0,F,H,R,2,F,12.0
887,502,21799,18,9,5,5.0,40.0,F,U,C,1,F,11.0
2612,315,18315,11,27,6,2.0,48.0,F,U,S,1,F,15.16666667
1900,555,40740,25,12,10,3.0,26.0,F,H,U,2,F,14.5
2256,433,14555,26,12,16,5.0,37.5707995,F,H,U,2,E,6.25
648,298,11373,29,14,10,11.0,57.0,F,H,T,2,G,11.025
1098,407,20219,30,12,39,8.0,58.0,M,H,S,4,D,3.8717948719999997
138,59,3970,15,12,9,5.0,32.0,F,H,U,4,D,4.555555556
2815,581,19320,25,13,12,5.0,40.0,F,H,S,2,F,11.25
1539,364,15999,21,13,5,21.0,37.5707995,M,other,U,2,G,18.6
1374,639,21588,16,12,3,9.0,70.0,F,H,S,1,G,38.33333333
637,352,15444,19,20,6,21.0,44.0,M,U,C,1,G,15.83333333
914,362,20736,8,7,1,8.117885715,37.5707995,F,other,C,1,F,16.0
615,234,11771,16,12,7,2.0,46.0,M,other,R,3,E,8.285714286000001
1125,167,14286,22,13,9,6.0,18.0,M,U,U,2,G,15.0
1593,432,16303,27,23,19,9.0,37.5707995,F,other,S,3,G,10.34210526
349,170,8623,13,12,5,9.0,48.0,M,H,R,3,E,8.0
971,245,13216,7,11,1,8.117885715,37.5707995,other,other,R,1,G,25.0
655,236,11094,29,14,16,12.0,36.0,M,H,T,4,F,11.125
370,180,9610,21,11,8,3.0,37.5707995,M,U,C,1,G,16.5
994,240,23385,32,13,18,10.0,37.5707995,F,H,S,1,F,11.77777778
1063,529,17546,32,12,40,3.0,59.0,M,H,T,4,E,13.9
658,259,12927,22,12,17,9.0,15.0,M,H,S,3,D,3.470588235
670,321,11965,22,9,7,5.0,37.5707995,M,H,R,1,F,9.857142857000001
535,309,11668,28,14,16,2.0,14.0,F,H,R,3,F,8.375
655,352,12605,8,13,2,6.0,73.0,F,H,T,2,F,12.5
411,245,10082,9,15,4,3.0,31.0,M,H,R,4,E,11.0
328,201,8295,15,13,6,5.0,37.5707995,F,U,R,2,G,13.16666667
824,373,19939,25,13,11,9.0,37.5707995,M,other,T,3,E,10.27272727
667,316,9584,6,7,1,8.117885715,37.0,F,H,T,1,F,20.0
887,484,18918,31,13,19,6.0,37.5707995,F,other,C,3,E,8.894736842
408,279,11729,29,13,45,4.0,16.0,M,U,C,4,E,5.733333332999999
1446,547,18570,19,13,9,6.0,35.0,other,other,S,3,F,11.77777778
306,144,8720,18,14,8,3.0,66.0,M,H,T,3,G,14.375
623,204,11563,5,11,2,2.0,37.0,F,U,T,2,F,13.0
0,0,0,18,14,5,13.0,37.5707995,other,other,U,1,G,53.0
1654,408,15074,22,13,13,2.0,45.0,F,H,S,4,F,10.38461539
498,160,12141,11,13,7,1.0,37.5707995,M,other,U,4,G,23.28571429
1161,448,20691,11,11,7,1.0,70.0,M,H,S,3,E,5.857142857
529,239,9052,20,13,22,5.0,10.0,F,U,T,4,E,3.9090909089999997
2646,363,18089,25,11,12,10.0,37.5707995,M,H,U,2,E,13.66666667
2000,391,25905,34,13,23,7.0,34.0,F,other,U,1,G,12.73913044
1391,331,24538,17,12,5,6.0,45.0,F,H,T,1,F,13.0
996,521,17026,5,10,1,8.117885715,32.0,M,H,S,1,F,20.0
472,248,11454,8,13,4,3.0,48.0,M,U,R,4,E,10.0
1428,414,17709,8,11,2,13.0,37.5707995,M,U,R,1,G,17.5
319,112,5342,9,13,4,3.0,17.0,F,H,T,4,F,13.75
779,320,17772,12,11,4,26.0,21.0,F,H,C,2,F,13.0
1149,420,17492,4,10,2,2.0,37.5707995,other,H,T,2,F,10.5
2319,429,33378,14,10,9,1.0,37.5707995,F,other,C,1,F,10.11111111
795,367,15738,33,13,35,7.0,10.0,F,H,S,1,G,3.9
372,120,4587,11,9,3,9.0,16.0,M,H,C,1,F,11.0
163,103,5374,28,14,24,5.0,37.5707995,F,other,R,4,E,7.958333333
758,258,9389,9,10,2,7.0,58.0,F,H,C,1,F,15.0
294,171,9298,24,13,17,3.0,37.5707995,F,other,R,2,F,12.76470588
1698,397,13347,5,8,1,8.117885715,30.0,M,H,S,1,F,17.0
780,468,16342,5,6,5,4.0,37.5707995,M,other,S,3,E,9.2
350,201,9516,12,14,4,1.0,37.5707995,M,other,C,2,G,25.0
572,235,11021,26,13,15,8.0,50.0,F,H,R,1,F,17.0
527,243,14796,18,12,5,3.0,24.0,F,H,S,1,F,12.0
766,225,12622,34,19,20,3.0,16.0,M,other,R,2,F,10.6
664,219,18368,5,9,1,8.117885715,50.0,M,U,T,1,F,20.0
845,358,19559,25,15,9,11.0,57.0,F,H,S,2,G,18.77777778
423,206,10813,11,12,4,11.0,64.0,F,U,T,3,E,8.0
848,314,15059,8,13,2,5.0,27.0,F,H,R,2,F,12.5
310,246,10235,31,13,14,15.0,37.5707995,M,U,R,2,E,5.714285714
716,318,12511,26,13,9,15.0,22.0,M,other,T,1,F,9.222222222000001
788,394,15831,27,11,16,4.0,31.0,F,H,U,1,F,6.953125
3089,811,27504,9,21,3,11.0,37.5707995,F,other,C,1,F,16.66666667
4500,146,12441,6,12,1,8.117885715,37.5707995,M,other,U,1,F,23.0
4113,593,28494,11,13,2,24.0,54.0,M,H,S,1,G,30.0
2831,776,33617,22,11,6,16.0,37.5707995,F,other,S,1,F,10.66666667
600,264,12714,10,10,2,13.0,46.0,M,H,R,1,F,12.5
322,79,4648,21,13,8,25.0,37.5707995,F,U,C,1,F,12.375
502,306,11370,17,13,14,5.0,36.0,M,H,R,4,D,5.1428571430000005
997,422,15709,25,13,15,9.0,32.0,F,U,R,3,G,15.46666667
900,483,21234,10,13,5,5.0,32.0,F,H,C,4,E,7.0
553,226,9892,20,11,11,10.0,45.0,F,H,T,3,D,6.090909091
893,311,15683,6,11,1,8.117885715,20.0,M,H,T,1,F,20.0
2346,340,20956,27,13,23,5.0,20.0,other,H,U,3,D,4.2173913039999995
595,248,15936,7,9,2,3.0,44.0,F,U,C,1,F,15.0
640,190,5528,14,15,5,7.0,37.5707995,M,other,R,1,F,11.0
448,212,12109,25,9,26,3.0,19.0,M,H,T,3,D,5.384615385
1083,254,14341,6,11,1,8.117885715,37.5707995,M,H,C,1,G,25.0
674,191,12589,6,12,3,1.0,18.0,F,H,C,3,E,9.333333332999999
687,306,14023,18,7,15,2.0,42.0,F,H,S,1,E,7.666666667
588,272,13570,11,14,5,6.0,32.0,M,H,T,4,E,8.0
325,183,9961,24,14,25,9.0,36.0,other,other,R,4,E,7.12
721,444,14617,15,11,5,4.0,43.0,M,H,C,1,F,11.0
953,317,13398,30,13,14,5.0,36.0,M,H,R,1,G,10.07142857
712,347,16248,16,9,6,17.0,26.0,M,U,R,3,F,12.5
1072,461,18861,21,35,13,2.0,23.0,M,H,S,2,F,10.07692308
1338,755,29941,23,14,17,8.0,37.5707995,F,H,U,2,F,12.82352941
1319,260,13852,22,13,8,12.0,37.5707995,F,H,T,2,G,10.25
682,267,11203,16,15,12,18.0,37.5707995,M,U,R,4,F,10.41666667
328,174,8779,28,11,20,5.0,50.0,M,H,S,1,F,9.65
1638,620,19084,19,7,12,6.0,37.5707995,F,U,S,2,E,5.666666667
338,138,9483,24,13,14,0.0,37.5707995,M,U,T,1,G,9.857142857000001
2955,468,21402,4,10,1,8.117885715,37.5707995,F,other,T,1,G,25.0
596,298,12489,18,13,10,7.0,37.5707995,M,U,R,2,G,28.5
1129,536,20308,28,10,24,2.0,23.0,F,H,S,1,G,16.04166667
885,266,15809,20,13,11,3.0,37.5707995,F,other,U,3,G,8.363636364
861,434,12715,10,12,4,6.0,38.0,F,H,S,3,E,8.0
732,377,14455,16,9,4,8.0,48.0,other,other,S,1,F,14.0
168,190,9820,24,13,8,13.0,27.0,M,other,R,1,F,16.25
2400,363,22386,30,14,8,3.0,42.0,M,U,U,1,G,22.0
498,276,14594,5,10,1,8.117885715,30.0,M,H,T,1,F,15.0
3529,564,26107,33,19,30,5.0,53.0,F,H,S,1,G,16.33333333
540,400,15202,30,6,42,4.0,19.0,F,other,S,4,D,4.2619047619999995
519,405,12698,20,9,10,3.0,58.0,M,H,C,1,F,11.4
447,261,10063,6,11,1,8.117885715,76.0,F,H,U,1,G,25.0
894,344,13077,17,12,6,2.0,44.0,F,H,T,1,F,12.5
719,328,12883,13,11,4,2.0,37.5707995,other,H,R,2,F,11.5
1155,563,17515,32,13,12,13.0,42.0,F,H,S,2,G,16.33333333
1773,414,16413,13,13,6,3.0,37.5707995,F,U,T,3,F,12.5
586,294,18279,31,11,28,3.0,25.0,F,other,S,1,E,8.428571429
459,261,11606,28,15,13,1.0,37.5707995,M,H,R,3,G,12.15384615
653,394,13047,23,12,14,4.0,37.0,F,H,T,1,E,9.642857142999999
336,202,8852,15,12,6,3.0,37.5707995,F,other,R,2,F,10.0
346,195,10053,6,12,1,8.117885715,52.0,F,H,C,1,F,20.0
925,256,12921,6,11,2,1.0,28.0,M,H,C,2,G,27.5
3632,726,21989,28,13,28,4.0,17.0,F,U,C,2,E,10.14285714
1556,531,23960,26,13,6,12.0,35.0,M,other,S,1,G,22.5
1167,399,16199,18,11,8,4.0,36.0,F,H,U,3,E,5.75
150,196,9308,31,11,20,5.0,37.5707995,F,U,R,1,E,5.925
805,500,19485,24,13,14,4.0,37.5707995,M,H,S,3,F,7.642857143
746,320,12746,14,12,5,2.0,57.0,F,H,C,2,F,9.0
2989,583,22074,7,9,1,8.117885715,37.5707995,M,H,U,1,G,25.0
568,268,11604,11,13,7,2.0,54.0,F,H,R,4,F,11.57142857
2488,463,21617,9,14,5,5.0,37.5707995,M,H,U,4,G,14.0
630,198,12677,5,11,1,8.117885715,52.0,M,H,T,1,F,15.0
3130,564,25384,14,13,3,13.0,43.0,M,other,U,1,F,15.0
597,342,13669,17,10,3,20.0,51.0,M,H,C,1,G,30.0
264,212,9795,7,10,3,4.0,37.5707995,M,U,R,3,E,10.0
275,97,6841,11,13,3,8.0,38.0,F,U,C,2,G,23.33333333
0,0,0,13,13,3,1.0,43.0,F,H,S,1,G,53.33333333
2878,598,18440,6,12,1,8.117885715,51.0,F,H,S,1,F,20.0
811,340,13582,31,12,15,7.0,37.0,M,H,T,1,F,10.06666667
313,161,8694,24,6,25,2.0,11.0,F,U,R,3,D,3.14
724,408,12647,30,13,19,9.0,43.0,F,other,S,3,D,4.6315789469999995
1833,571,26210,19,13,19,7.0,37.5707995,F,H,S,4,F,12.78947368
703,325,13585,7,13,2,4.0,32.0,F,H,C,2,F,20.0
1067,435,14833,25,17,10,27.0,37.5707995,M,other,R,1,F,12.6
725,483,16293,5,10,1,8.117885715,60.0,F,H,S,1,F,15.0
588,267,10817,19,13,8,11.0,71.0,M,H,R,3,G,20.5
3748,343,18895,11,13,2,7.0,16.0,F,H,S,1,G,17.5
668,379,13927,11,12,7,3.0,61.0,F,U,R,4,D,5.1428571430000005
400,172,4566,11,9,3,2.0,61.0,M,H,C,1,F,15.66666667
1109,435,18871,11,6,4,31.0,53.0,M,H,S,2,F,12.0
2464,289,12315,11,9,3,4.0,52.0,F,H,U,1,F,10.33333333
688,329,15173,11,11,5,4.0,37.5707995,M,U,T,3,E,5.2
401,160,8866,14,11,5,9.0,37.5707995,M,H,T,3,E,9.0
351,162,7825,32,10,22,15.0,32.0,M,H,T,1,F,9.681818182
3683,703,26876,19,11,7,4.0,43.0,M,H,S,1,F,10.57142857
1625,96,16242,14,12,5,19.0,37.5707995,F,U,U,2,F,10.6
942,497,16968,11,12,3,8.0,58.0,F,H,C,2,G,21.66666667
1236,497,16918,21,13,9,3.0,52.0,M,other,S,2,G,22.11111111
0,50,3287,13,8,11,4.0,50.0,M,U,C,2,F,4.181818182
1222,489,16501,21,13,8,10.0,41.0,F,H,S,2,F,8.25
299,176,8825,13,12,3,1.0,43.0,M,U,R,1,F,11.66666667
1078,645,35195,22,13,6,12.0,52.0,F,H,C,1,G,15.5
686,183,10816,11,13,4,6.0,54.0,M,U,C,3,F,14.5
2925,368,17831,31,13,12,11.0,28.0,M,H,S,1,G,16.16666667
566,259,8243,25,11,21,5.0,50.0,F,H,S,1,E,7.80952381
610,304,11376,16,18,8,1.0,37.5707995,M,U,R,4,D,4.75
1429,453,14950,29,14,30,5.0,24.0,M,U,C,2,E,11.43333333
1239,541,21295,6,10,1,8.117885715,58.0,F,H,T,1,F,20.0
608,351,15315,25,13,7,7.0,37.5707995,M,U,C,1,F,21.0
839,453,16093,28,10,21,5.0,27.0,F,U,T,1,E,10.95238095
592,326,13437,23,13,14,5.0,36.0,M,H,C,4,D,7.071428571
561,208,8395,11,13,2,10.0,39.0,M,H,S,1,G,22.5
442,270,12281,17,14,9,11.0,37.5707995,F,other,R,3,F,11.33333333
532,317,9902,31,13,10,1.0,29.0,M,other,R,1,G,17.9
911,367,16185,14,12,6,4.0,56.0,F,H,R,2,F,12.16666667
562,260,10723,6,10,1,8.117885715,30.0,M,H,R,1,G,25.0
445,284,9895,11,10,3,10.0,54.0,F,U,S,1,F,8.333333332999999
916,434,12450,22,13,6,16.0,12.0,F,H,S,1,G,33.16666667
2025,414,32883,12,10,3,33.0,37.5707995,M,other,U,1,F,15.33333333
544,259,10904,21,14,10,12.0,46.0,F,H,R,3,F,10.8
514,336,12626,32,12,55,4.0,13.0,M,H,T,4,D,7.072727273
527,221,11059,28,14,12,10.0,37.5707995,other,U,R,1,G,10.33333333
1671,274,9381,6,7,1,8.117885715,52.0,M,H,U,1,F,15.0
1706,678,31226,6,7,1,8.117885715,44.0,F,U,S,1,F,15.0
525,86,4056,10,12,4,9.0,37.5707995,M,U,R,3,E,6.25
699,209,17159,25,13,13,12.0,26.0,F,H,C,2,E,8.230769231
252,207,8560,20,15,7,12.0,37.0,M,U,R,2,F,10.71428571
624,384,13779,18,14,5,7.0,50.0,M,H,R,1,G,14.0
441,198,11358,30,13,16,3.0,27.0,F,other,R,2,G,11.4375
552,300,12029,22,10,7,7.0,17.0,M,H,S,1,G,16.71428571
605,309,9981,23,12,19,7.0,43.0,F,H,T,1,E,7.842105263
691,343,17333,28,10,8,22.0,36.0,F,other,C,1,G,11.75
632,383,16954,11,14,2,10.0,28.0,F,H,C,1,G,25.0
700,348,11678,29,12,9,9.0,28.0,F,H,T,1,G,13.33333333
734,436,19764,12,12,3,10.0,51.0,F,H,S,2,F,12.33333333
261,169,7876,31,27,39,3.0,37.5707995,M,H,T,3,E,4.102564103
1018,515,23934,24,31,10,7.0,28.0,M,H,C,2,F,11.6
775,442,18195,11,12,4,1.0,49.0,F,other,S,2,F,12.75
793,438,16432,14,12,5,13.0,65.0,F,H,T,3,E,10.6
895,415,23782,26,12,16,14.0,50.0,F,H,U,4,D,5.5
781,414,15715,34,13,18,13.0,30.0,F,U,T,1,E,7.0
652,331,15611,24,12,17,13.0,14.0,M,H,S,3,E,9.882352941
737,283,18856,10,11,3,8.0,60.0,F,H,C,2,F,9.666666667000001
348,169,11536,11,10,3,13.0,25.0,M,H,T,1,F,12.33333333
513,378,11967,6,11,1,8.117885715,44.0,M,H,S,1,F,23.0
597,171,16069,28,13,19,21.0,37.5707995,M,U,C,3,E,7.947368421
1081,360,22419,30,14,14,6.0,28.0,F,U,C,1,G,14.85714286
1298,399,13849,32,13,24,3.0,27.0,F,H,U,2,E,7.291666667
832,455,15376,23,11,17,3.0,40.0,F,H,S,2,E,9.941176471
490,218,12176,22,14,15,6.0,36.0,M,H,T,4,E,8.866666667
944,211,13474,29,10,17,4.0,24.0,M,U,C,1,E,7.588235293999999
625,432,13958,10,10,2,19.0,37.5707995,F,H,C,1,F,10.0
838,242,13234,10,12,4,6.0,38.0,M,H,R,3,E,10.0
628,294,12750,15,13,5,9.0,37.5707995,other,other,S,2,F,10.8
1005,338,30957,15,9,8,8.0,13.0,M,other,C,3,G,17.75
1204,567,26059,26,11,7,2.0,19.0,M,H,C,1,F,12.42857143
1466,504,20006,29,14,21,4.0,21.0,F,U,T,2,E,4.190476191
3838,358,17678,23,10,14,7.0,41.0,F,H,S,1,F,8.857142857000001
1046,289,25179,23,11,5,10.0,37.0,F,U,C,1,G,22.0
540,245,10375,17,11,11,4.0,44.0,M,H,R,2,E,6.909090909
733,335,13499,36,37,22,2.0,13.0,M,U,C,2,G,21.5
399,221,10813,10,9,3,2.0,59.0,M,H,R,1,F,11.66666667
415,190,9129,15,13,8,7.0,42.0,F,other,R,4,F,11.0
887,516,20009,18,14,6,11.0,14.0,other,other,U,2,F,12.33333333
2051,523,19319,26,25,11,5.0,37.5707995,F,U,T,1,G,29.54545455
953,220,10102,23,13,9,11.0,20.0,F,H,U,2,G,14.22222222
2628,458,20184,19,13,6,6.0,68.0,F,H,U,2,F,14.0
424,191,9719,27,32,12,20.0,37.5707995,M,U,R,4,E,9.333333332999999
305,186,8127,23,12,14,11.0,37.5707995,M,U,R,4,D,6.357142857
326,150,9941,9,14,3,4.0,37.5707995,M,other,R,3,F,13.33333333
334,158,9442,10,13,9,1.0,67.0,other,other,T,4,E,8.222222222000001
838,354,17115,7,19,3,7.0,32.0,M,H,S,1,F,16.66666667
1459,377,19935,21,11,8,8.0,64.0,F,H,C,1,G,16.875
1107,317,14947,16,10,3,11.0,48.0,F,U,R,1,F,13.33333333
687,243,11241,15,13,5,12.0,37.5707995,M,H,R,1,F,10.4
290,245,7966,12,9,4,14.0,34.0,F,H,S,1,F,10.0
310,195,9595,16,13,7,8.0,37.5707995,M,other,R,1,F,9.142857142999999
791,307,12732,28,11,15,12.0,16.0,M,H,C,1,F,8.0
1026,348,16234,25,13,13,9.0,13.0,F,H,C,2,E,5.923076922999999
365,166,9134,31,13,11,22.0,15.0,M,H,T,2,F,12.90909091
1138,566,19614,14,27,13,6.0,37.5707995,F,H,S,3,E,5.769230769
487,254,12678,10,12,4,5.0,48.0,F,H,R,3,E,8.0
359,185,8531,27,13,14,9.0,37.5707995,M,H,T,2,E,5.1428571430000005
962,513,19036,22,13,6,14.0,57.0,M,H,C,1,G,24.16666667
2089,842,49049,24,13,11,12.0,32.0,M,H,S,1,F,11.81818182
814,336,17000,32,13,14,5.0,26.0,F,H,S,2,E,7.428571429
629,279,11282,18,14,12,8.0,56.0,F,U,R,3,F,10.91666667
492,310,12448,20,12,4,14.0,12.0,M,H,R,1,G,16.25
397,310,10643,29,12,14,11.0,37.5707995,F,H,C,1,G,15.14285714
1227,454,17140,17,9,6,4.0,59.0,F,H,S,1,F,8.333333332999999
782,368,16618,19,9,18,4.0,24.0,F,U,C,2,E,7.1111111110000005
1337,501,19420,10,14,6,2.0,64.0,F,H,S,4,D,5.5
682,407,17763,28,13,16,10.0,30.0,M,H,C,1,F,9.6875
75,152,10308,5,11,1,8.117885715,37.5707995,F,other,C,1,F,15.0
571,438,14035,5,11,1,8.117885715,29.0,M,H,S,1,F,15.0
4667,410,35898,8,9,2,13.0,43.0,F,other,U,1,F,13.0
1126,609,19008,24,13,7,22.0,44.0,F,other,S,2,G,23.0
909,243,13707,22,13,15,3.0,18.0,F,U,T,3,E,6.933333332999999
450,190,9089,13,13,6,11.0,28.0,M,H,T,4,D,5.0
742,473,15021,9,11,2,15.0,62.0,M,H,S,1,F,16.5
989,502,22350,5,11,1,8.117885715,53.0,F,H,T,1,F,20.0
497,270,8646,14,14,7,6.0,66.0,M,U,S,4,D,5.285714286
1051,488,23731,5,11,1,8.117885715,37.5707995,M,other,C,1,G,25.0
673,125,10046,12,10,4,11.0,42.0,F,H,C,2,F,9.25
907,327,15395,32,14,13,5.0,49.0,F,H,R,2,G,23.61538462
640,332,12509,28,11,26,4.0,37.5707995,F,U,R,1,E,5.423076922999999
757,389,13658,23,14,19,4.0,37.5707995,M,other,T,2,F,18.47368421
520,264,9682,7,9,1,8.117885715,32.0,F,H,R,1,G,25.0
1679,281,11916,11,13,3,16.0,37.5707995,M,other,C,2,F,13.33333333
2230,461,10819,24,15,9,13.0,37.5707995,F,H,U,1,G,29.44444444
908,466,19665,25,13,7,13.0,48.0,M,H,S,1,F,13.85714286
547,260,10185,14,15,3,12.0,44.0,M,H,R,1,G,18.0
2952,548,23515,14,12,6,8.0,37.5707995,F,other,U,4,D,5.166666667
386,196,7220,17,10,3,27.0,32.0,M,H,R,1,F,15.33333333
1420,359,15100,31,12,27,20.0,37.5707995,other,other,C,1,E,6.814814815
604,299,11697,31,11,25,4.0,37.5707995,M,other,C,3,D,6.4
927,227,9817,23,14,9,9.0,22.0,F,H,T,2,F,13.77777778
1697,501,21701,5,10,1,8.117885715,58.0,F,H,S,1,F,18.0
2298,780,30816,21,7,18,5.0,38.0,M,H,T,3,F,9.666666667000001
1132,446,19218,10,8,5,3.0,37.5707995,M,H,S,2,F,7.4
1180,491,17927,17,12,6,8.0,71.0,M,H,T,1,G,9.666666667000001
742,396,15119,5,8,1,8.117885715,54.0,F,other,T,1,F,20.0
1355,401,16499,6,10,1,8.117885715,37.5707995,F,other,S,1,F,15.0
1350,444,15080,11,13,4,8.0,66.0,M,H,S,3,F,13.0
370,227,11383,22,29,8,37.0,20.0,M,U,R,1,F,15.625
912,465,22553,23,9,9,1.0,15.0,F,U,C,1,G,20.55555556
852,230,17970,23,13,8,1.0,37.5707995,F,other,C,1,G,30.125
754,335,16448,17,13,6,13.0,28.0,M,H,R,2,F,10.33333333
603,152,7487,19,12,7,2.0,41.0,M,H,R,1,F,9.571428571
2686,349,30334,22,13,14,12.0,58.0,F,U,U,1,F,8.214285713999999
638,379,13934,32,13,11,11.0,37.5707995,M,U,R,2,F,8.818181818
575,213,8306,8,11,2,8.0,43.0,M,H,R,2,F,15.0
1608,480,15286,11,12,5,5.0,37.5707995,F,other,T,4,F,11.4
541,272,12127,19,12,5,6.0,52.0,F,U,S,1,F,13.4
905,447,15158,20,15,7,2.0,48.0,M,H,C,2,F,11.14285714
495,291,11725,7,14,2,5.0,58.0,M,H,R,2,G,22.5
549,212,9149,19,11,14,10.0,34.0,M,H,T,3,D,6.357142857
537,271,10665,26,14,33,3.0,37.5707995,M,other,R,4,F,10.303030300000001
311,243,12650,19,13,7,12.0,35.0,M,H,T,1,G,13.71428571
225,118,6812,14,12,3,15.0,45.0,F,H,U,1,F,14.66666667
562,208,10613,8,16,3,4.0,37.5707995,F,other,C,3,E,8.333333332999999
2231,538,20191,30,13,14,6.0,13.0,F,H,T,3,G,15.0
1297,357,13840,15,13,4,10.0,56.0,F,H,T,2,G,18.5
756,246,14448,14,12,4,10.0,20.0,M,U,C,1,G,13.0
1397,616,34666,5,10,1,8.117885715,72.0,F,other,S,1,F,20.0
715,392,17998,22,13,6,14.0,34.0,F,H,S,1,G,22.5
1576,401,15495,24,11,6,25.0,19.0,M,H,T,1,F,13.83333333
1705,390,20598,24,13,7,11.0,15.0,F,H,T,1,F,10.71428571
2560,454,19251,19,7,16,7.0,19.0,F,other,U,3,E,9.5625
400,163,8967,23,11,35,3.0,26.0,M,H,C,4,D,7.885714286
660,326,13781,11,11,5,11.0,52.0,F,H,R,3,E,6.0
331,254,10664,21,11,15,7.0,22.0,M,H,R,3,D,3.866666667
535,301,13824,12,11,4,8.0,47.0,M,U,T,2,F,9.5
343,217,9492,22,13,14,9.0,60.0,M,H,R,4,D,6.571428571
1161,466,18029,29,12,27,11.0,60.0,F,H,S,3,D,3.777777778
1660,328,23153,7,11,2,5.0,37.5707995,F,H,S,2,F,15.0
863,209,10691,24,13,29,7.0,23.0,F,U,C,4,E,5.448275862000001
585,270,11730,6,11,1,8.117885715,28.0,M,H,T,1,G,25.0
1332,553,21032,9,10,2,11.0,57.0,F,H,T,1,F,13.0
1181,393,26671,8,7,4,2.0,28.0,F,H,C,2,F,7.75
269,204,8037,31,11,21,11.0,20.0,F,other,R,1,E,6.857142857
2297,512,20184,20,13,8,3.0,20.0,F,U,S,1,G,16.875
538,283,20485,31,12,17,9.0,37.5707995,F,H,U,4,D,4.2352941180000006
834,376,14090,20,13,8,3.0,54.0,F,U,T,2,F,16.125
839,313,14045,6,10,1,8.117885715,52.0,F,other,R,1,G,25.0
391,169,8894,29,46,45,1.0,24.0,M,U,T,4,G,10.68888889
450,177,10147,30,10,18,6.0,31.0,M,U,R,1,E,7.583333333
814,323,14124,9,10,2,6.0,14.0,F,H,R,1,F,15.0
408,208,9428,25,7,20,11.0,37.5707995,F,U,C,2,F,11.405
519,243,10283,5,10,1,8.117885715,42.0,M,H,R,1,F,15.0
1935,360,12948,18,12,9,3.0,24.0,M,H,S,3,E,6.222222222
483,176,10533,28,13,9,27.0,13.0,F,U,U,2,G,17.22222222
856,287,17095,17,11,5,13.0,26.0,M,H,C,2,F,10.6
818,473,21695,21,14,17,11.0,15.0,F,U,T,3,F,6.470588235
769,385,16187,25,13,10,16.0,60.0,F,U,C,3,E,11.8
212,161,8610,35,13,35,4.0,37.5707995,M,U,T,3,E,3.571428571
4085,658,26608,23,12,10,3.0,48.0,F,H,S,2,F,11.9
328,156,6771,31,15,14,5.0,46.0,F,U,T,2,G,21.07142857
1551,298,24770,10,15,3,7.0,37.5707995,other,H,C,2,F,11.0
1026,348,16234,32,17,9,11.0,12.0,M,U,C,1,G,24.22222222
3260,565,28124,6,10,1,8.117885715,24.0,F,H,U,1,F,20.0
1147,496,27935,30,12,14,6.0,35.0,M,H,C,3,F,11.28571429
748,398,14042,14,13,3,12.0,34.0,F,H,U,1,G,12.33333333
589,242,10232,19,15,7,12.0,37.5707995,F,other,U,4,F,13.14285714
240,168,10280,5,10,1,8.117885715,28.0,M,H,U,1,F,20.0
563,243,8940,17,12,11,2.0,73.0,M,H,S,3,E,7.818181817999999
1705,512,22165,20,20,8,2.0,50.0,M,H,S,2,F,11.875
778,168,13484,24,12,11,12.0,37.5707995,M,H,C,2,F,12.81818182
743,376,12961,26,13,27,2.0,19.0,F,H,S,2,E,10.14814815
1667,393,34510,21,12,4,4.0,37.5707995,F,H,C,1,G,31.25
1631,251,9207,11,4,10,3.0,62.0,F,H,U,1,F,8.9
415,201,9546,25,13,10,9.0,52.0,M,U,R,1,G,22.2
1873,309,15797,21,12,10,5.0,37.5707995,F,H,C,3,E,7.0
629,300,11388,10,14,3,5.0,37.5707995,F,other,R,2,F,17.66666667
549,275,13286,31,12,41,6.0,37.5707995,F,other,S,4,G,15.82926829
1368,484,22410,24,12,8,7.0,42.0,F,H,C,2,F,11.25
630,253,12552,25,14,12,13.0,12.0,M,other,R,3,E,6.333333333
544,202,8403,9,10,2,26.0,37.5707995,M,other,R,1,F,12.5
